"bill_id","sponsor_party","session","num_cosponsors","num_d_cosponsors","num_r_cosponsors","title_word_count","originating_committee","day.of.week.introduced","num_amendments","status","is_sponsor_in_leadership","num_originating_committee_cosponsors","num_originating_committee_cosponsors_r","num_originating_committee_cosponsors_d"
"226","HB-851-2009-2010","Republican","2009-2010",14,2,12,33,"PAC000016",3,0,"committee:referred",0,1,1,0
"227","HB-2514-2009-2010","Democratic","2009-2010",16,16,0,12,"PAC000129",1,0,"committee:referred",0,2,0,2
"228","HB-1900-2009-2010","Democratic","2009-2010",22,18,4,24,"",5,1,"committee:referred",0,0,0,0
"229","HB-1517-2009-2010","Democratic","2009-2010",5,3,2,44,"PAC000007",2,2,"governor:signed",0,0,0,0
"230","HB-780-2009-2010","Republican","2009-2010",35,6,29,42,"PAC000004",5,0,"committee:referred",0,2,2,0
"231","HB-1501-2009-2010","Democratic","2009-2010",12,9,3,25,"PAC000001",3,0,"committee:referred",0,0,0,0
"232","HB-350-2009-2010","Democratic","2009-2010",32,24,8,18,"PAC000005",2,0,"committee:referred",0,3,2,1
"233","HB-1486-2009-2010","Republican","2009-2010",35,1,34,56,"PAC000190",2,1,"committee:referred",0,0,0,0
"234","HB-2089-2009-2010","Democratic","2009-2010",15,12,3,20,"PAC000141",1,0,"bill:reading:1",0,2,0,2
"235","HB-302-2009-2010","Democratic","2009-2010",33,27,6,52,"PAC000129",1,0,"committee:referred",0,2,0,2
"236","HB-1849-2009-2010","Republican","2009-2010",26,10,16,22,"PAC000001",5,1,"committee:referred",0,1,1,0
"237","HB-404-2009-2010","Democratic","2009-2010",14,8,6,32,"PAC000099",5,0,"committee:referred",0,0,0,0
"238","HB-2657-2009-2010","Democratic","2009-2010",15,9,6,27,"PAC000004",1,0,"committee:referred",0,1,0,1
"239","HB-816-2009-2010","Democratic","2009-2010",62,35,27,17,"",1,2,"committee:referred",0,0,0,0
"240","HB-1322-2009-2010","Democratic","2009-2010",14,10,4,40,"PAC000004",3,3,"bill:reading:1",0,0,0,0
"241","HB-1693-2009-2010","Democratic","2009-2010",0,0,0,11,"PAC000008",5,0,"bill:reading:2",0,0,0,0
"242","HB-2746-2009-2010","Democratic","2009-2010",19,14,5,28,"PAC000001",3,0,"committee:referred",0,0,0,0
"243","HB-1962-2009-2010","Democratic","2009-2010",15,12,3,29,"PAC000246",3,0,"committee:referred",0,0,0,0
"244","HB-517-2009-2010","Democratic","2009-2010",8,7,1,20,"PAC000244",3,0,"committee:referred",0,0,0,0
"245","HB-1711-2009-2010","Democratic","2009-2010",0,0,0,56,"PAC000008",1,0,"bill:reading:2",0,0,0,0
"246","HB-29-2009-2010","Democratic","2009-2010",20,10,10,21,"PAC000001",1,0,"committee:referred",0,0,0,0
"247","HB-73-2009-2010","Democratic","2009-2010",45,21,24,20,"PAC000004",1,0,"committee:referred",0,2,1,1
"248","HB-1558-2009-2010","Democratic","2009-2010",14,13,1,27,"",5,0,"committee:referred",0,0,0,0
"249","HB-1575-2009-2010","Republican","2009-2010",8,1,7,27,"PAC000004",1,0,"committee:referred",0,1,1,0
"250","HB-429-2009-2010","Republican","2009-2010",10,6,4,37,"PAC000007",5,0,"committee:referred",0,2,1,1
"251","HB-1187-2009-2010","Democratic","2009-2010",25,23,2,65,"PAC000012",5,2,"committee:referred",0,1,0,1
"252","HB-419-2009-2010","Republican","2009-2010",51,14,37,24,"PAC000019",5,0,"committee:referred",0,7,6,1
"253","HB-1772-2009-2010","Democratic","2009-2010",8,8,0,53,"PAC000007",3,1,"committee:referred",0,0,0,0
"254","HB-2420-2009-2010","Democratic","2009-2010",40,28,12,31,"PAC000129",4,1,"bill:reading:1",0,5,1,4
"255","HB-2696-2009-2010","Republican","2009-2010",0,0,0,35,"",2,0,"committee:referred",0,0,0,0
"256","HB-185-2009-2010","Republican","2009-2010",1,1,0,32,"PAC000229",1,0,"committee:referred",0,0,0,0
"257","HB-526-2009-2010","Democratic","2009-2010",24,18,6,34,"PAC000129",4,1,"governor:signed",0,2,0,2
"258","HB-975-2009-2010","Republican","2009-2010",22,8,14,54,"PAC000229",3,1,"governor:signed",0,4,3,1
"259","HB-924-2009-2010","Democratic","2009-2010",7,5,2,34,"PAC000007",5,0,"committee:referred",0,0,0,0
"260","HB-650-2009-2010","Democratic","2009-2010",5,4,1,31,"PAC000141",5,0,"committee:referred",0,0,0,0
"261","HB-2442-2009-2010","Democratic","2009-2010",119,47,72,16,"PAC000001",4,1,"committee:referred",0,9,7,2
"262","HB-1728-2009-2010","Republican","2009-2010",7,1,6,21,"PAC000004",3,0,"committee:referred",0,0,0,0
"263","HB-51-2009-2010","Republican","2009-2010",29,0,29,28,"",2,0,"committee:referred",0,0,0,0
"264","HB-54-2009-2010","Republican","2009-2010",14,4,10,21,"PAC000012",1,0,"committee:referred",0,1,1,0
"265","HB-13-2009-2010","Republican","2009-2010",50,15,35,31,"",5,0,"committee:referred",0,0,0,0
"266","HB-1887-2009-2010","Republican","2009-2010",25,1,24,17,"PAC000012",5,0,"committee:referred",0,4,4,0
"267","HB-2118-2009-2010","Democratic","2009-2010",13,13,0,11,"",5,0,"committee:referred",0,0,0,0
"268","HB-1770-2009-2010","Democratic","2009-2010",64,60,4,36,"",3,1,"governor:signed",0,0,0,0
"269","HB-2045-2009-2010","Democratic","2009-2010",19,17,2,27,"",3,0,"committee:referred",0,0,0,0
"270","HB-1428-2009-2010","Democratic","2009-2010",11,9,2,18,"PAC000016",1,1,"bill:reading:1",1,0,0,0
"271","HB-723-2009-2010","Republican","2009-2010",33,1,32,23,"",4,0,"committee:referred",0,0,0,0
"272","HB-167-2009-2010","Republican","2009-2010",9,2,7,30,"PAC000012",1,0,"committee:referred",0,0,0,0
"273","HB-138-2009-2010","Republican","2009-2010",41,12,29,45,"PAC000016",5,0,"committee:referred",0,6,5,1
"274","HB-1845-2009-2010","Republican","2009-2010",123,49,74,27,"PAC000001",5,0,"committee:referred",0,11,9,2
"275","HB-590-2009-2010","Democratic","2009-2010",70,31,39,15,"PAC000001",2,1,"committee:referred",0,2,1,1
"276","HB-2652-2009-2010","Republican","2009-2010",40,10,30,26,"PAC000012",3,0,"committee:referred",0,3,2,1
"277","HB-80-2009-2010","Democratic","2009-2010",39,31,8,79,"PAC000010",4,3,"amendment:passed",0,2,1,1
"278","HB-827-2009-2010","Democratic","2009-2010",17,11,6,49,"",2,0,"committee:referred",0,0,0,0
"279","HB-1116-2009-2010","","2009-2010",30,11,19,72,"PAC000017",3,0,"committee:referred",0,1,1,0
"280","HB-2612-2009-2010","Republican","2009-2010",14,7,7,23,"PAC000040",5,0,"committee:referred",0,2,2,0
"281","HB-62-2009-2010","Republican","2009-2010",22,5,17,31,"PAC000012",1,0,"committee:referred",0,3,3,0
"282","HB-2192-2009-2010","Democratic","2009-2010",7,7,0,41,"PAC000016",2,0,"committee:referred",0,0,0,0
"283","HB-579-2009-2010","Republican","2009-2010",17,3,14,42,"PAC000246",1,0,"committee:referred",0,1,1,0
"284","HB-2726-2009-2010","Democratic","2009-2010",15,13,2,22,"PAC000010",3,0,"committee:referred",0,0,0,0
"285","HB-1265-2009-2010","Republican","2009-2010",80,9,71,31,"PAC000016",4,0,"committee:referred",0,7,6,1
"286","HB-1185-2009-2010","Democratic","2009-2010",17,13,4,36,"PAC000035",5,0,"committee:referred",0,0,0,0
"287","HB-2175-2009-2010","Democratic","2009-2010",30,19,11,24,"PAC000001",2,1,"committee:referred",0,1,1,0
"288","HB-1714-2009-2010","Republican","2009-2010",16,2,14,36,"PAC000016",2,0,"committee:referred",0,4,4,0
"289","HB-2264-2009-2010","Republican","2009-2010",34,9,25,18,"PAC000004",1,0,"committee:referred",0,3,2,1
"290","HB-2223-2009-2010","Republican","2009-2010",9,4,5,12,"",1,0,"committee:referred",0,0,0,0
"291","HB-1193-2009-2010","Republican","2009-2010",41,17,24,22,"PAC000012",5,0,"committee:referred",0,2,2,0
"292","HB-666-2009-2010","Democratic","2009-2010",28,20,8,78,"PAC000012",2,1,"governor:signed",0,1,0,1
"293","HB-661-2009-2010","Republican","2009-2010",27,7,20,26,"PAC000229",5,0,"committee:referred",0,3,3,0
"294","HB-1179-2009-2010","Democratic","2009-2010",24,20,4,27,"PAC000016",5,0,"committee:referred",0,0,0,0
"295","HB-212-2009-2010","Republican","2009-2010",11,3,8,28,"PAC000229",1,0,"committee:referred",0,0,0,0
"296","HB-2091-2009-2010","Republican","2009-2010",20,9,11,37,"PAC000141",1,0,"committee:referred",0,2,2,0
"297","HB-1059-2009-2010","Republican","2009-2010",6,0,6,29,"PAC000012",2,0,"committee:referred",0,1,1,0
"298","HB-331-2009-2010","Democratic","2009-2010",34,24,10,50,"",2,0,"committee:referred",0,0,0,0
"299","HB-2343-2009-2010","Republican","2009-2010",38,4,34,16,"PAC000244",4,0,"committee:referred",0,2,2,0
"300","HB-2597-2009-2010","Republican","2009-2010",45,18,27,21,"PAC000005",2,0,"committee:referred",0,5,5,0
"301","HB-2627-2009-2010","Democratic","2009-2010",16,9,7,25,"PAC000004",3,0,"bill:reading:1",0,1,0,1
"302","HB-786-2009-2010","Democratic","2009-2010",25,23,2,15,"PAC000010",5,2,"bill:reading:1",0,0,0,0
"303","HB-219-2009-2010","Democratic","2009-2010",32,28,4,33,"PAC000004",2,0,"committee:referred",0,3,1,2
"304","HB-1723-2009-2010","Democratic","2009-2010",45,26,19,19,"PAC000001",2,0,"committee:referred",0,6,5,1
"305","HB-1471-2009-2010","Democratic","2009-2010",13,10,3,20,"PAC000141",5,0,"committee:referred",0,0,0,0
"306","HB-1826-2009-2010","Republican","2009-2010",122,48,74,25,"PAC000001",5,0,"committee:referred",0,11,9,2
"307","HB-1008-2009-2010","Democratic","2009-2010",40,28,12,15,"PAC000001",4,0,"committee:referred",0,0,0,0
"308","HB-2472-2009-2010","Republican","2009-2010",35,10,25,27,"",1,0,"committee:referred",0,0,0,0
"309","HB-2207-2009-2010","Republican","2009-2010",6,2,4,49,"PAC000016",2,0,"committee:referred",0,0,0,0
"310","HB-862-2009-2010","Republican","2009-2010",27,10,17,39,"PAC000016",3,0,"committee:referred",0,3,2,1
"311","HB-2483-2009-2010","Democratic","2009-2010",41,35,6,19,"PAC000016",5,0,"committee:referred",0,3,1,2
"312","HB-778-2009-2010","Republican","2009-2010",31,15,16,28,"PAC000016",5,0,"committee:referred",0,2,1,1
"313","HB-2444-2009-2010","Democratic","2009-2010",27,20,7,47,"PAC000004",4,0,"committee:referred",0,1,0,1
"314","HB-762-2009-2010","Republican","2009-2010",19,7,12,33,"PAC000004",5,0,"committee:referred",0,2,1,1
"315","HB-2391-2009-2010","Democratic","2009-2010",5,4,1,25,"PAC000012",3,0,"committee:referred",0,0,0,0
"316","HB-1814-2009-2010","Democratic","2009-2010",5,3,2,20,"PAC000004",3,0,"committee:referred",0,2,0,2
"317","HB-1554-2009-2010","Republican","2009-2010",11,0,11,40,"PAC000012",5,0,"committee:referred",0,2,2,0
"318","HB-251-2009-2010","Republican","2009-2010",74,24,50,27,"PAC000016",3,0,"committee:referred",0,7,6,1
"319","HB-1161-2009-2010","","2009-2010",49,17,32,44,"PAC000004",2,0,"committee:referred",0,2,2,0
"320","HB-102-2009-2010","Democratic","2009-2010",49,32,17,23,"PAC000007",3,0,"committee:referred",0,2,1,1
"321","HB-603-2009-2010","Republican","2009-2010",38,16,22,22,"PAC000004",2,0,"committee:referred",0,3,3,0
"322","HB-1387-2009-2010","Democratic","2009-2010",22,13,9,30,"PAC000141",3,0,"committee:referred",0,1,1,0
"323","HB-1418-2009-2010","Democratic","2009-2010",0,0,0,86,"PAC000008",1,1,"governor:signed",0,0,0,0
"324","HB-509-2009-2010","Republican","2009-2010",26,4,22,20,"PAC000007",3,0,"committee:referred",0,1,1,0
"325","HB-1098-2009-2010","Republican","2009-2010",24,2,22,35,"PAC000017",3,0,"committee:referred",0,2,2,0
"326","HB-1461-2009-2010","Republican","2009-2010",10,1,9,29,"PAC000012",4,0,"committee:referred",0,1,0,1
"327","HB-389-2009-2010","Democratic","2009-2010",7,4,3,24,"PAC000099",5,0,"committee:referred",0,0,0,0
"328","HB-413-2009-2010","Democratic","2009-2010",31,11,20,19,"",5,0,"committee:referred",0,0,0,0
"329","HB-634-2009-2010","Republican","2009-2010",44,14,30,42,"PAC000017",4,0,"committee:referred",0,4,3,1
"330","HB-217-2009-2010","","2009-2010",2,1,1,18,"PAC000019",2,0,"committee:referred",0,0,0,0
"331","HB-1785-2009-2010","Democratic","2009-2010",17,9,8,23,"PAC000012",3,0,"committee:referred",0,1,1,0
"332","HB-46-2009-2010","Democratic","2009-2010",17,17,0,20,"PAC000012",3,0,"committee:referred",0,1,0,1
"333","HB-2147-2009-2010","Democratic","2009-2010",17,16,1,20,"PAC000012",2,1,"committee:referred",0,0,0,0
"334","HB-1209-2009-2010","Democratic","2009-2010",32,21,11,44,"PAC000001",5,1,"committee:referred",0,1,1,0
"335","HB-818-2009-2010","Democratic","2009-2010",22,18,4,25,"PAC000016",2,0,"committee:referred",0,0,0,0
"336","HB-709-2009-2010","Republican","2009-2010",33,20,13,22,"PAC000004",3,0,"committee:referred",0,1,0,1
"337","HB-1511-2009-2010","Democratic","2009-2010",11,9,2,47,"PAC000246",2,0,"committee:referred",0,2,1,1
"338","HB-569-2009-2010","Republican","2009-2010",29,5,24,24,"PAC000001",1,0,"committee:referred",0,4,4,0
"339","HB-278-2009-2010","Republican","2009-2010",24,8,16,27,"PAC000129",5,0,"committee:referred",0,2,2,0
"340","HB-2423-2009-2010","Republican","2009-2010",52,14,38,22,"PAC000005",1,0,"committee:referred",0,4,4,0
"341","HB-1950-2009-2010","Democratic","2009-2010",0,0,0,49,"PAC000008",4,0,"committee:referred",0,0,0,0
"342","HB-964-2009-2010","Republican","2009-2010",12,5,7,34,"PAC000004",2,0,"committee:referred",0,0,0,0
"343","HB-1835-2009-2010","Democratic","2009-2010",8,8,0,28,"PAC000229",3,0,"committee:referred",0,1,0,1
"344","HB-1545-2009-2010","Democratic","2009-2010",4,4,0,31,"PAC000016",5,0,"committee:referred",0,0,0,0
"345","HB-1224-2009-2010","Republican","2009-2010",18,1,17,17,"PAC000244",2,0,"committee:referred",0,3,3,0
"346","HB-704-2009-2010","Democratic","2009-2010",64,51,13,54,"PAC000017",1,2,"committee:referred",0,3,0,3
"347","HB-1287-2009-2010","Democratic","2009-2010",29,26,3,117,"PAC000007",1,2,"committee:referred",0,1,0,1
"348","HB-2292-2009-2010","Democratic","2009-2010",0,0,0,67,"PAC000008",5,0,"governor:signed",0,0,0,0
"349","HB-2120-2009-2010","Republican","2009-2010",47,1,46,24,"PAC000012",4,0,"committee:referred",0,4,4,0
"350","HB-2644-2009-2010","Democratic","2009-2010",25,22,3,26,"PAC000007",3,0,"committee:referred",0,2,1,1
"351","HB-1676-2009-2010","Democratic","2009-2010",33,33,0,87,"PAC000035",5,1,"committee:referred",0,0,0,0
"352","HB-746-2009-2010","Democratic","2009-2010",23,19,4,68,"PAC000129",4,1,"committee:referred",0,2,1,1
"353","HB-17-2009-2010","Republican","2009-2010",25,9,16,30,"PAC000004",4,0,"committee:referred",0,1,0,1
"354","HB-337-2009-2010","Republican","2009-2010",19,7,12,40,"PAC000012",2,0,"committee:referred",0,1,0,1
"355","HB-2458-2009-2010","Republican","2009-2010",0,0,0,27,"PAC000012",2,0,"committee:referred",0,0,0,0
"356","HB-2506-2009-2010","Democratic","2009-2010",31,19,12,29,"PAC000040",2,0,"committee:referred",0,2,1,1
"357","HB-1823-2009-2010","Democratic","2009-2010",13,13,0,28,"PAC000015",4,0,"committee:referred",0,0,0,0
"358","HB-1617-2009-2010","Democratic","2009-2010",65,60,5,36,"",5,0,"committee:referred",1,0,0,0
"359","HB-840-2009-2010","Democratic","2009-2010",0,0,0,17,"PAC000141",2,0,"committee:referred",0,0,0,0
"360","HB-2676-2009-2010","Democratic","2009-2010",7,5,2,23,"PAC000004",4,0,"committee:referred",0,3,0,3
"361","HB-2724-2009-2010","Republican","2009-2010",10,0,10,44,"PAC000012",2,0,"committee:referred",0,0,0,0
"362","HB-1884-2009-2010","Democratic","2009-2010",1,1,0,63,"PAC000008",3,1,"bill:reading:2",0,0,0,0
"363","HB-2575-2009-2010","Democratic","2009-2010",40,28,12,17,"PAC000007",1,0,"committee:referred",0,1,1,0
"364","HB-1029-2009-2010","Democratic","2009-2010",14,12,2,40,"PAC000244",4,0,"committee:referred",0,0,0,0
"365","HB-577-2009-2010","Republican","2009-2010",30,13,17,26,"PAC000016",1,0,"committee:referred",0,3,2,1
"366","HB-1329-2009-2010","Democratic","2009-2010",9,6,3,27,"PAC000244",3,0,"committee:referred",0,0,0,0
"367","HB-315-2009-2010","Republican","2009-2010",43,14,29,31,"PAC000016",1,0,"committee:referred",0,3,2,1
"368","HB-514-2009-2010","Democratic","2009-2010",24,20,4,24,"PAC000012",3,0,"committee:referred",0,2,1,1
"369","HB-2654-2009-2010","Democratic","2009-2010",41,32,9,26,"PAC000040",5,0,"committee:referred",1,2,0,2
"370","HB-2233-2009-2010","Democratic","2009-2010",20,13,7,111,"PAC000019",5,0,"committee:referred",0,4,2,2
"371","HB-491-2009-2010","Democratic","2009-2010",17,14,3,21,"",3,0,"committee:referred",0,0,0,0
"372","HB-724-2009-2010","Democratic","2009-2010",34,23,11,26,"",4,0,"committee:referred",0,0,0,0
"373","HB-2501-2009-2010","Democratic","2009-2010",5,2,3,26,"PAC000001",1,0,"committee:referred",0,0,0,0
"374","HB-760-2009-2010","Republican","2009-2010",36,4,32,27,"PAC000016",5,0,"committee:referred",0,5,4,1
"375","HB-1861-2009-2010","Democratic","2009-2010",2,0,2,40,"PAC000004",3,1,"committee:referred",0,1,1,0
"376","HB-898-2009-2010","Republican","2009-2010",25,8,17,18,"PAC000004",4,0,"committee:referred",0,2,1,1
"377","HB-962-2009-2010","Democratic","2009-2010",13,9,4,34,"PAC000010",2,0,"committee:referred",0,1,1,0
"378","HB-2148-2009-2010","Republican","2009-2010",15,12,3,19,"PAC000012",2,1,"committee:referred",0,0,0,0
"379","HB-963-2009-2010","Democratic","2009-2010",31,22,9,20,"PAC000004",1,0,"committee:referred",0,2,1,1
"380","HB-679-2009-2010","Republican","2009-2010",14,6,8,20,"PAC000012",2,0,"committee:referred",0,1,1,0
"381","HB-2548-2009-2010","Democratic","2009-2010",16,11,5,58,"PAC000229",4,0,"committee:referred",0,4,3,1
"382","HB-1978-2009-2010","Republican","2009-2010",26,8,18,23,"",1,0,"committee:referred",0,0,0,0
"383","HB-984-2009-2010","Democratic","2009-2010",38,28,10,37,"PAC000015",3,1,"committee:referred",0,1,0,1
"384","HB-2555-2009-2010","Republican","2009-2010",16,8,8,27,"PAC000016",2,0,"committee:referred",0,1,1,0
"385","HB-2763-2009-2010","Democratic","2009-2010",19,11,8,9,"PAC000012",2,0,"committee:referred",0,0,0,0
"386","HB-2485-2009-2010","Democratic","2009-2010",13,11,2,27,"PAC000017",5,0,"committee:referred",0,1,0,1
"387","HB-1822-2009-2010","","2009-2010",28,18,10,27,"",4,0,"committee:referred",0,0,0,0
"388","HB-2680-2009-2010","Democratic","2009-2010",17,12,5,26,"PAC000017",1,0,"committee:referred",0,1,1,0
"389","HB-2427-2009-2010","Democratic","2009-2010",13,8,5,22,"PAC000012",1,0,"committee:referred",0,1,1,0
"390","HB-2636-2009-2010","Democratic","2009-2010",1,0,1,16,"PAC000001",4,1,"committee:referred",0,1,1,0
"391","HB-414-2009-2010","Democratic","2009-2010",32,19,13,15,"PAC000001",5,0,"committee:referred",0,1,1,0
"392","HB-374-2009-2010","Republican","2009-2010",46,3,43,27,"PAC000016",5,0,"committee:referred",0,4,4,0
"393","HB-773-2009-2010","Republican","2009-2010",20,8,12,68,"PAC000017",5,0,"committee:referred",0,1,1,0
"394","HB-2540-2009-2010","Democratic","2009-2010",74,68,6,30,"PAC000017",3,0,"committee:referred",0,4,1,3
"395","HB-126-2009-2010","Republican","2009-2010",13,3,10,29,"PAC000004",5,0,"committee:referred",0,1,0,1
"396","HB-1058-2009-2010","Republican","2009-2010",10,1,9,12,"PAC000008",2,0,"committee:referred",0,3,3,0
"397","HB-953-2009-2010","","2009-2010",29,1,28,26,"PAC000244",2,0,"committee:referred",0,5,5,0
"398","HB-448-2009-2010","Democratic","2009-2010",41,20,21,29,"PAC000010",5,0,"committee:referred",0,1,1,0
"399","HB-1540-2009-2010","Republican","2009-2010",24,7,17,34,"PAC000017",2,0,"committee:referred",0,1,1,0
"400","HB-2686-2009-2010","Republican","2009-2010",12,1,11,27,"PAC000004",4,0,"committee:referred",0,2,1,1
"401","HB-2647-2009-2010","Republican","2009-2010",56,12,44,24,"",2,0,"committee:referred",0,0,0,0
"402","HB-163-2009-2010","Democratic","2009-2010",15,12,3,22,"PAC000005",5,0,"committee:referred",0,1,0,1
"403","HB-456-2009-2010","Democratic","2009-2010",10,9,1,101,"PAC000007",5,0,"committee:referred",0,1,1,0
"404","HB-2308-2009-2010","Democratic","2009-2010",12,10,2,24,"PAC000129",5,0,"committee:referred",0,1,0,1
"405","HB-1954-2009-2010","Democratic","2009-2010",14,12,2,58,"PAC000010",1,0,"committee:referred",0,0,0,0
"406","HB-1674-2009-2010","Democratic","2009-2010",40,18,22,63,"PAC000001",5,0,"committee:referred",0,1,1,0
"407","HB-1423-2009-2010","Democratic","2009-2010",0,0,0,25,"PAC000008",1,0,"bill:passed",0,0,0,0
"408","HB-254-2009-2010","Republican","2009-2010",53,18,35,52,"PAC000005",3,3,"governor:signed",0,6,4,2
"409","HB-1396-2009-2010","Democratic","2009-2010",7,2,5,18,"PAC000001",4,0,"committee:referred",0,1,1,0
"410","HB-1507-2009-2010","Republican","2009-2010",18,4,14,23,"PAC000016",3,0,"committee:referred",0,3,3,0
"411","HB-561-2009-2010","Republican","2009-2010",41,21,20,46,"PAC000004",1,0,"committee:referred",0,0,0,0
"412","HB-532-2009-2010","Democratic","2009-2010",8,5,3,28,"PAC000004",4,0,"committee:referred",0,0,0,0
"413","HB-932-2009-2010","Republican","2009-2010",21,2,19,32,"",5,0,"committee:referred",0,0,0,0
"414","HB-183-2009-2010","Republican","2009-2010",12,5,7,15,"PAC000001",1,0,"committee:referred",0,0,0,0
"415","HB-2547-2009-2010","Democratic","2009-2010",22,10,12,22,"PAC000190",4,0,"governor:signed",0,1,0,1
"416","HB-39-2009-2010","Democratic","2009-2010",48,30,18,18,"PAC000004",1,1,"governor:signed",0,3,2,1
"417","HB-40-2009-2010","Republican","2009-2010",129,45,84,62,"PAC000004",1,1,"committee:referred",0,7,4,3
"418","HB-271-2009-2010","Democratic","2009-2010",20,18,2,9,"PAC000016",4,0,"committee:referred",0,2,0,2
"419","HB-1859-2009-2010","Democratic","2009-2010",33,17,16,130,"PAC000019",2,1,"governor:signed",0,6,4,2
"420","HB-1479-2009-2010","Democratic","2009-2010",40,25,15,45,"PAC000016",2,0,"committee:referred",1,1,1,0
"421","HB-465-2009-2010","Democratic","2009-2010",17,11,6,33,"PAC000016",3,0,"committee:referred",0,2,1,1
"422","HB-2066-2009-2010","Democratic","2009-2010",27,22,5,28,"PAC000016",4,3,"committee:passed",0,1,0,1
"423","HB-205-2009-2010","Republican","2009-2010",24,5,19,17,"PAC000012",1,0,"committee:referred",0,2,2,0
"424","HB-941-2009-2010","Democratic","2009-2010",18,16,2,26,"PAC000016",2,0,"committee:referred",0,0,0,0
"425","HB-2748-2009-2010","Republican","2009-2010",39,6,33,23,"PAC000004",3,0,"committee:referred",0,3,2,1
"426","HB-1652-2009-2010","Republican","2009-2010",16,4,12,28,"PAC000015",3,0,"committee:referred",0,2,2,0
"427","HB-534-2009-2010","Democratic","2009-2010",20,9,11,51,"PAC000004",4,0,"committee:referred",0,0,0,0
"428","HB-1215-2009-2010","Democratic","2009-2010",13,13,0,33,"PAC000040",2,0,"committee:referred",0,0,0,0
